Date,Open,High,Low,Close,Volume
7/13/2011 15:00:00,127.51,127.52,125.91,127.51,957
7/14/2011 15:00:00,128.02,128.02,127.32,128.02,117
7/15/2011 15:00:00,128.87,128.91,127.81,128.87,1058833216
7/18/2011 15:00:00,129.69,130.15,128.91,129.69,1979
7/19/2011 15:00:00,129.65,129.68,128.8,129.65,2898
7/20/2011 15:00:00,130.9,130.9,129.66,130.9,655318976
7/21/2011 15:00:00,131.17,131.38,130.73,131.17,37632052
7/22/2011 15:00:00,132.66,132.82,131.29,132.66,183984320
7/25/2011 15:00:00,132.03,132.52,131.47,132.03,143867472
7/26/2011 15:00:00,133.5,133.5,131.95,133.5,982544832
7/27/2011 15:00:00,134.77,134.79,133.18,134.77,313020032
7/28/2011 15:00:00,133.75,134.65,133.07,133.75,3139
7/29/2011 15:00:00,132.69,134.15,131.79,132.69,3300
8/1/2011 15:00:00,134.52,134.66,132.75,134.52,288984736
8/2/2011 15:00:00,133.43,134.46,132.45,133.43,785
8/3/2011 15:00:00,132.27,133.41,130.46,132.27,1492
8/4/2011 15:00:00,132.42,133.35,131.49,132.42,1912
8/5/2011 15:00:00,125.8,132.29,124.33,125.8,1043463168
8/9/2011 15:00:00,119.31,124.43,115.41,119.31,467704512
8/10/2011 15:00:00,124.01,124.46,119.36,124.01,458862336
8/11/2011 15:00:00,124.75,124.79,122.06,124.75,3782
8/12/2011 15:00:00,125.09,126.61,124.5,125.09,445
8/15/2011 15:00:00,127.66,127.73,125.1,127.66,1233
8/18/2011 15:00:00,129.93,129.93,127.35,129.93,442
8/19/2011 15:00:00,123.5,129.85,123.1,123.5,2000
8/22/2011 15:00:00,124.35,124.38,121.43,124.35,3933
8/23/2011 15:00:00,125.44,125.58,123.66,125.44,3659
8/24/2011 15:00:00,124.43,126.39,124.12,124.43,2115454
8/25/2011 15:00:00,124.16,125.76,123.76,124.16,3045
8/26/2011 15:00:00,124.08,124.25,122.49,124.08,2317
9/5/2011 15:00:00,124.99,126.49,124.08,124.99,721233984
9/6/2011 15:00:00,126.3,126.37,123.8,126.3,1134
9/7/2011 15:00:00,129.93,129.99,126.34,129.93,713
9/8/2011 15:00:00,129.53,130.51,129.02,129.53,1427
9/9/2011 15:00:00,129.46,130.53,129.18,129.46,0
9/13/2011 15:00:00,125.79,127.69,125.25,125.79,3381
9/14/2011 15:00:00,123.87,126.69,122.68,123.87,2232
9/15/2011 15:00:00,122.47,124.86,120.89,122.47,1006233344
9/16/2011 15:00:00,124.34,125.07,122.54,124.34,848400000
9/19/2011 15:00:00,122.17,124.27,121.62,122.17,474542464
9/20/2011 15:00:00,121.98,122.15,119.45,121.98,580
9/21/2011 15:00:00,120.25,122.08,119.99,120.25,601276672
9/22/2011 15:00:00,109.68,120.15,109.15,109.68,3164
9/23/2011 15:00:00,110.96,111.04,105.71,110.96,3030
9/26/2011 15:00:00,106.89,111.2,103.69,106.89,2083
9/27/2011 15:00:00,112.05,112.43,106.93,112.05,3730
9/28/2011 15:00:00,113.42,114.05,111.39,113.42,1328
9/29/2011 15:00:00,114.6,115.05,111.95,114.6,1875580928
9/30/2011 15:00:00,115.42,116.11,114.4,115.42,935196224
10/3/2011 15:00:00,108.7,115.36,108.1,108.7,1231
10/4/2011 15:00:00,106.64,109.05,106.19,106.64,3449
10/5/2011 15:00:00,107.07,108.03,106.45,107.07,705813440
10/6/2011 15:00:00,111.43,111.55,107.09,111.43,3307
10/7/2011 15:00:00,110.99,113.73,110.58,110.99,972
10/10/2011 15:00:00,111.28,111.6,110.44,111.28,409468192
10/11/2011 15:00:00,113.91,114.86,111.32,113.91,3174
10/12/2011 15:00:00,117.03,117.11,112.99,117.03,867248512
10/13/2011 15:00:00,118.55,119.61,117.07,118.55,744983104
10/14/2011 15:00:00,118.07,118.9,117.23,118.07,3367
10/17/2011 15:00:00,120.44,120.49,118.11,120.44,425081024
10/18/2011 15:00:00,117.51,120.37,116.4,117.51,1361
10/19/2011 15:00:00,119.57,119.83,117.55,119.57,148164480
10/20/2011 15:00:00,117.44,119.54,116.45,117.44,909278336
10/21/2011 15:00:00,117.15,118.01,116.39,117.15,2292
10/24/2011 15:00:00,119.69,120.05,117.18,119.69,2750
10/25/2011 15:00:00,120.04,120.58,119.6,120.04,1238
10/26/2011 15:00:00,120.81,120.86,119.21,120.81,1484
10/27/2011 15:00:00,123.23,123.24,120.87,123.23,867777856
10/28/2011 15:00:00,124.14,125.3,123.23,124.14,2050
10/31/2011 15:00:00,122.66,124.22,121.76,122.66,3673
11/1/2011 15:00:00,119.17,122.88,119.01,119.17,1948
11/2/2011 15:00:00,121.76,121.81,117.31,121.76,3749
11/3/2011 15:00:00,119.58,121.78,119.1,119.58,968
11/4/2011 15:00:00,121.93,122.52,119.62,121.93,12300
11/7/2011 15:00:00,121.6,122.25,121.08,121.6,555898880
11/8/2011 15:00:00,122.45,122.49,121.63,122.45,2303
11/9/2011 15:00:00,124.42,124.45,122.5,124.42,816430144
11/10/2011 15:00:00,121.88,124.37,120.74,121.88,636856384
11/11/2011 15:00:00,121.91,122.56,121.51,121.91,581321088
11/14/2011 15:00:00,124,124.02,121.94,124,4007
11/16/2011 15:00:00,123.57,123.58,122.06,123.57,1932
11/17/2011 15:00:00,123.02,123.54,122.67,123.02,2304
11/18/2011 15:00:00,122.14,123.01,121.83,122.14,371071488
11/21/2011 15:00:00,119.7,122.12,119.18,119.7,267742416
11/22/2011 15:00:00,121.51,121.54,119.19,121.51,448078880
11/23/2011 15:00:00,120.28,121.45,119.42,120.28,121456712
11/24/2011 15:00:00,120.59,120.63,119.23,120.59,778472576
11/25/2011 15:00:00,118.72,120.59,118.13,118.72,402329408
11/28/2011 15:00:00,118.93,119.75,118.22,118.93,43400052
11/29/2011 15:00:00,120.26,120.98,118.92,120.26,257849824
11/30/2011 15:00:00,121.01,121.25,119.38,121.01,1037560256
12/1/2011 15:00:00,122.6,123.91,121.03,122.6,2962
12/2/2011 15:00:00,122.57,122.73,121.99,122.57,532632480
12/5/2011 15:00:00,122.92,123.37,122.18,122.92,3339
12/6/2011 15:00:00,122.33,123.09,121.74,122.33,306592992
12/7/2011 15:00:00,123.62,123.62,122.37,123.62,184
12/8/2011 15:00:00,123.15,123.62,122.72,123.15,613775616
12/9/2011 15:00:00,122.43,123.11,121.5,122.43,547767168
12/12/2011 15:00:00,123.6,124.05,122.52,123.6,511
12/13/2011 15:00:00,123.11,123.56,122.05,123.11,3353
12/14/2011 15:00:00,122.48,123.13,122.13,122.48,2861
12/15/2011 15:00:00,120.67,122.45,119.67,120.67,538
12/16/2011 15:00:00,122.43,122.8,120.69,122.43,930
12/19/2011 15:00:00,122.59,122.93,122.06,122.59,3509
12/20/2011 15:00:00,121.71,123.29,121.46,121.71,3622
12/21/2011 15:00:00,123.57,123.76,121.73,123.57,293
12/22/2011 15:00:00,124.03,124.17,123.37,124.03,400057280
12/23/2011 15:00:00,123.84,124.84,123.33,123.84,759
12/27/2011 15:00:00,123.88,124.22,122.61,123.88,373
12/28/2011 15:00:00,123.47,123.89,122.57,123.47,949933824
12/29/2011 15:00:00,124.69,124.73,122.38,124.69,715519296
12/30/2011 15:00:00,125.36,125.42,124.7,125.36,109
1/2/2012 15:00:00,124.72,125.34,124.35,124.72,799587584
1/3/2012 15:00:00,126.56,126.58,124.69,126.56,3809
1/4/2012 15:00:00,128.43,128.96,126.57,128.43,3610
1/5/2012 15:00:00,128.76,129.48,128.27,128.76,3321
1/6/2012 15:00:00,127.51,128.83,126.82,127.51,2054
1/9/2012 15:00:00,127.98,128.04,126.86,127.98,2327
1/10/2012 15:00:00,130.01,130.04,127.86,130.01,596710464
1/11/2012 15:00:00,128.56,130.45,128.26,128.56,911606208
1/12/2012 15:00:00,128.59,129.12,127.99,128.59,2807
1/13/2012 15:00:00,129.67,129.89,128.56,129.67,511
1/16/2012 15:00:00,129.12,129.67,128.48,129.12,2738
1/17/2012 15:00:00,130.64,130.68,129.15,130.64,3677
1/19/2012 15:00:00,132.05,132.91,131.5,132.05,1319
1/20/2012 15:00:00,131.79,133.14,130.95,131.79,11200
1/24/2012 15:00:00,132.27,134.44,131.81,132.27,312561760
1/25/2012 15:00:00,131.19,132.41,130.7,131.19,1235
1/26/2012 15:00:00,131.8,131.8,130.6,131.8,2946
1/27/2012 15:00:00,132.29,132.29,131.45,132.29,3574
1/31/2012 15:00:00,130.74,130.74,129.45,130.74,2003
2/1/2012 15:00:00,131.08,131.14,130.31,131.08,2711
2/2/2012 15:00:00,133.39,133.43,131.11,133.39,505
2/3/2012 15:00:00,133.41,133.84,132.84,133.41,2034
2/6/2012 15:00:00,132.25,134.29,131.8,132.25,3163
2/7/2012 15:00:00,131.98,132.83,131.01,131.98,3592
2/8/2012 15:00:00,133.29,133.34,131.61,133.29,1064877440
2/9/2012 15:00:00,133.01,133.29,131.94,133.01,1254
2/10/2012 15:00:00,131.34,133.01,130.87,131.34,1014934976
2/13/2012 15:00:00,132.88,132.91,131.29,132.88,1570
2/14/2012 15:00:00,133.29,133.3,132.31,133.29,2642
2/15/2012 15:00:00,133.41,133.63,132.95,133.41,975258176
2/16/2012 15:00:00,132.17,133.38,131.72,132.17,340
2/17/2012 15:00:00,133.92,133.92,132.2,133.92,1855
2/20/2012 15:00:00,134.06,134.64,133.42,134.06,1025150016
2/21/2012 15:00:00,134.6,134.93,134.05,134.6,2592
2/22/2012 15:00:00,134.2,134.59,133.63,134.2,3600
2/23/2012 15:00:00,132.79,134.18,132.67,132.79,2510
2/24/2012 15:00:00,130.42,132.8,128.92,130.42,2999
2/27/2012 15:00:00,129.42,130.4,128.63,129.42,745006336
2/28/2012 15:00:00,130.86,131.11,129.43,130.86,1022778880
2/29/2012 15:00:00,133.45,133.5,130.88,133.45,3641
3/1/2012 15:00:00,132.73,133.44,132.52,132.73,693638912
3/2/2012 15:00:00,134.35,134.36,132.77,134.35,825471936
3/5/2012 15:00:00,133.67,134.35,133.05,133.67,388988960
3/7/2012 15:00:00,132.87,132.97,132,132.87,801775808
3/8/2012 15:00:00,133.73,133.76,132.9,133.73,948202432
3/9/2012 15:00:00,134.52,134.61,133.77,134.52,932463232
3/12/2012 15:00:00,133.87,134.9,133.41,133.87,457618592
3/13/2012 15:00:00,134.65,134.65,133.9,134.65,431888192
3/14/2012 15:00:00,136.18,136.38,134.67,136.18,1249
3/15/2012 15:00:00,135.69,136.77,135.43,135.69,3518
3/16/2012 15:00:00,134.98,136.5,134.66,134.98,3578
3/19/2012 15:00:00,135,135.66,134.58,135,1044170816
3/20/2012 15:00:00,134.98,135.44,134.52,134.98,1029676544
3/21/2012 15:00:00,135.93,135.93,134.89,135.93,3719
3/22/2012 15:00:00,135.86,136.02,135.3,135.86,583886720
3/26/2012 15:00:00,135.58,136.49,134.8,135.58,1791
3/27/2012 15:00:00,137.41,137.45,135.61,137.41,3690
3/28/2012 15:00:00,137.59,137.74,136.86,137.59,680598016
3/29/2012 15:00:00,138,138.02,136.69,138,2352
3/30/2012 15:00:00,138.74,138.89,137.85,138.74,2111
4/2/2012 15:00:00,139.73,139.9,138.75,139.73,2522
4/3/2012 15:00:00,140.86,141.52,139.76,140.86,82
4/4/2012 15:00:00,138.05,140.84,137.69,138.05,2990
4/5/2012 15:00:00,139.01,139.27,137.05,139.01,1417
4/9/2012 15:00:00,139.06,139.12,138.38,139.06,2644
4/10/2012 15:00:00,139.16,139.98,139.04,139.16,3319
4/11/2012 15:00:00,138.16,139.15,137.62,138.16,1914
4/12/2012 15:00:00,138.29,138.75,137.65,138.29,1003
4/13/2012 15:00:00,139.11,139.29,138.15,139.11,1683
4/16/2012 15:00:00,138.2,139.11,137.99,138.2,1505
4/17/2012 15:00:00,138.56,139.12,138.02,138.56,945
4/18/2012 15:00:00,139.18,139.87,138.59,139.18,1746
4/19/2012 15:00:00,138.79,139.25,138.22,138.79,3578
4/20/2012 15:00:00,139.23,139.25,138.55,139.23,976
4/23/2012 15:00:00,138.3,139.92,137.48,138.3,2422
4/24/2012 15:00:00,138.96,139.01,138.05,138.96,441
4/25/2012 15:00:00,138.66,138.97,138.09,138.66,2444
4/26/2012 15:00:00,138.93,139.49,138.52,138.93,2340
4/27/2012 15:00:00,139.39,139.64,138.81,139.39,163417552
4/30/2012 15:00:00,139.98,139.99,138.89,139.98,840
5/2/2012 15:00:00,140.44,140.46,139.63,140.44,1341
5/3/2012 15:00:00,141.92,142.01,141.07,141.92,1954
5/4/2012 15:00:00,141.36,142.69,140.99,141.36,243
5/7/2012 15:00:00,139.22,141.34,138.41,139.22,2655
5/8/2012 15:00:00,140.11,140.38,139.23,140.11,958
5/9/2012 15:00:00,137.98,140.06,137.69,137.98,3917
5/10/2012 15:00:00,138.28,138.31,137.29,138.28,414330144
5/11/2012 15:00:00,137.24,138.26,136.66,137.24,781
5/14/2012 15:00:00,135.34,137.35,134.91,135.34,910246464
5/15/2012 15:00:00,135,135.88,133.14,135,486
5/16/2012 15:00:00,133.2,133.68,131.02,133.2,3996
5/21/2012 15:00:00,131.58,132.41,130.49,131.58,1063573888
5/22/2012 15:00:00,134.22,134.23,132.31,134.22,4050
5/23/2012 15:00:00,132.67,133.55,131.82,132.67,789132416
5/24/2012 15:00:00,132.61,132.98,131.83,132.61,304
5/25/2012 15:00:00,129.73,132.15,129.26,129.73,3548
5/28/2012 15:00:00,130.24,130.49,127.97,130.24,686497344
5/29/2012 15:00:00,130.34,130.47,129.35,130.34,172380624
5/30/2012 15:00:00,130.47,130.58,129.54,130.47,3348
5/31/2012 15:00:00,128.12,129.25,126.89,128.12,9
6/1/2012 15:00:00,126.73,128.08,126.17,126.73,821348544
6/4/2012 15:00:00,121.42,124.57,120.74,121.42,439
6/5/2012 15:00:00,123.96,124.5,122.92,123.96,2062
6/6/2012 15:00:00,128,128.01,124.24,128,1900
6/7/2012 15:00:00,128.05,130.32,127.41,128.05,222
6/8/2012 15:00:00,127.22,128.04,126.55,127.22,513550240
6/11/2012 15:00:00,128.43,128.85,127.63,128.43,1045031296
6/12/2012 15:00:00,128.2,128.5,127.13,128.2,782130688
6/13/2012 15:00:00,128.77,129.17,128.04,128.77,674
6/14/2012 15:00:00,126.33,128.8,125.87,126.33,1539
6/15/2012 15:00:00,127.25,127.78,125.44,127.25,3811
6/19/2012 15:00:00,129.28,129.4,128.52,129.28,357
6/20/2012 15:00:00,131.56,131.57,129.48,131.56,2590
6/21/2012 15:00:00,129.81,131.55,129.04,129.81,3036
6/22/2012 15:00:00,129.5,129.64,127.72,129.5,1958083968
6/25/2012 15:00:00,128.17,129.61,127.89,128.17,1720507648
6/26/2012 15:00:00,129.19,129.52,128,129.19,#N/A
6/27/2012 15:00:00,130.79,131.14,129.37,130.79,2098053376
6/28/2012 15:00:00,129.11,131.29,128.73,129.11,1612072064
6/29/2012 15:00:00,131.61,132,129.47,131.61,#N/A
7/2/2012 15:00:00,133.02,133.26,132.19,133.02,#N/A
7/3/2012 15:00:00,135.13,135.3,133.36,135.13,#N/A
7/4/2012 15:00:00,136.67,137.13,135.56,136.67,3393
7/5/2012 15:00:00,136.38,137.13,135.9,136.38,1044705472
7/6/2012 15:00:00,135.71,136.59,135.13,135.71,1962
7/9/2012 15:00:00,133.13,135.24,132.87,133.13,329761504
7/10/2012 15:00:00,134.11,134.13,132.71,134.11,456133664
7/11/2012 15:00:00,134.47,134.53,133.85,134.47,755772416
7/12/2012 15:00:00,129.5,129.64,127.72,129.5,884342080
7/13/2012 15:00:00,134.44,134.77,133.21,134.44,993146560
7/16/2012 15:00:00,135.43,135.97,135.09,135.43,997903104
7/17/2012 15:00:00,136.71,136.88,135.92,136.71,929767168
7/18/2012 15:00:00,136.48,137.19,136.1,136.48,1062806272
7/19/2012 15:00:00,136.78,137.63,136.08,136.78,3606
7/20/2012 15:00:00,136.04,137.05,135.53,136.04,785
7/23/2012 15:00:00,133.54,134.91,133.16,133.54,1928
7/24/2012 15:00:00,132.98,134.43,132.6,132.98,3983
7/25/2012 15:00:00,133.34,133.45,132.07,133.34,1878851456
7/26/2012 15:00:00,133.67,134.06,132.71,133.67,1647918464
7/27/2012 15:00:00,136.19,136.28,134.64,136.19,#N/A
7/30/2012 15:00:00,136.52,137.25,135.99,136.52,1968522496
7/31/2012 15:00:00,137.86,138.14,136.49,137.86,#N/A
8/1/2012 15:00:00,137.77,137.84,136.75,137.77,#N/A
8/2/2012 15:00:00,136.41,138.28,136.1,136.41,1812089600
8/3/2012 15:00:00,136.83,136.91,135.25,136.83,1742617472
8/6/2012 15:00:00,137.39,138.57,137.3,137.39,#N/A
8/7/2012 15:00:00,136.61,137.88,136.19,136.61,545512576
8/8/2012 15:00:00,136.63,137.2,136.2,136.63,#N/A
8/9/2012 15:00:00,137.74,137.89,136.85,137.74,2096573568
8/10/2012 15:00:00,138.13,138.51,137.33,138.13,#N/A
8/13/2012 15:00:00,136.75,138.58,136.13,136.75,#N/A
8/14/2012 15:00:00,137.62,137.62,136.4,137.62,#N/A
8/15/2012 15:00:00,138.47,138.47,137.05,138.47,#N/A
8/16/2012 15:00:00,139.14,139.3,138.18,139.14,#N/A
8/23/2012 15:00:00,138.86,139.56,137.92,138.86,1340
8/24/2012 15:00:00,138.31,138.71,137.33,138.31,533569248
8/27/2012 15:00:00,138.26,138.55,137.99,138.26,582970176
8/28/2012 15:00:00,138.38,138.92,137.71,138.38,1626
8/29/2012 15:00:00,137.17,138.24,136.33,137.17,2866
8/30/2012 15:00:00,135.07,136.19,134.24,135.07,76
8/31/2012 15:00:00,135.96,136.16,133.23,135.96,1934
9/3/2012 15:00:00,137.87,137.89,135.34,137.87,3951
9/4/2012 15:00:00,137.57,138.3,137.33,137.57,1619
9/5/2012 15:00:00,136.25,137.51,136,136.25,1176
9/6/2012 15:00:00,137.19,137.19,136.32,137.19,3486
9/7/2012 15:00:00,138.65,139,137.94,138.65,1270
9/10/2012 15:00:00,139.7,139.7,138.35,139.7,3785
9/11/2012 15:00:00,139.55,139.65,138.6,139.55,1839
9/12/2012 15:00:00,140.63,140.64,139.38,140.63,921710208
9/13/2012 15:00:00,140.65,141.06,140.26,140.65,3840
9/14/2012 15:00:00,143.97,144.39,141.79,143.97,4066
9/17/2012 15:00:00,143.95,144.46,143.3,143.95,2919
9/18/2012 15:00:00,143.12,143.91,142.17,143.12,1102
9/19/2012 15:00:00,143.87,144.29,142.72,143.87,962
9/20/2012 15:00:00,142.51,143.53,142.17,142.51,1428
9/21/2012 15:00:00,143.77,143.8,142.32,143.77,762712512
9/24/2012 15:00:00,141.83,143.43,141.58,141.83,460
9/25/2012 15:00:00,142.75,142.81,141.61,142.75,309
9/26/2012 15:00:00,140.47,142.28,139.61,140.47,3348
9/27/2012 15:00:00,142.12,142.67,140.31,142.12,3630
9/28/2012 15:00:00,143.96,143.99,142.51,143.96,77
10/1/2012 15:00:00,142.89,143.47,142,142.89,1940
10/2/2012 15:00:00,143.67,143.81,143.04,143.67,2284
10/3/2012 15:00:00,143.54,144,143.04,143.54,821
10/4/2012 15:00:00,144.62,144.63,143.64,144.62,1623
10/5/2012 15:00:00,146.51,146.74,145.18,146.51,1324
10/8/2012 15:00:00,144.6,146.82,143.6,144.6,2633
10/9/2012 15:00:00,144.61,145.55,144.07,144.61,1393
10/10/2012 15:00:00,144.61,144.74,143.48,144.61,2982
10/11/2012 15:00:00,145.12,145.12,144.01,145.12,426029248
10/12/2012 15:00:00,145.84,146.09,145.28,145.84,386106720
10/15/2012 15:00:00,145.68,145.93,144.93,145.68,192
10/16/2012 15:00:00,146.67,146.69,145.45,146.67,1732
10/17/2012 15:00:00,146.86,147.47,146.04,146.86,2021
10/18/2012 15:00:00,147.64,147.76,146.92,147.64,1125
10/19/2012 15:00:00,146.68,147.69,146.42,146.68,2729
10/22/2012 15:00:00,147.05,147.08,145.55,147.05,2535
10/23/2012 15:00:00,146.64,147.61,146.21,146.64,3689
10/24/2012 15:00:00,147.27,147.42,145.93,147.27,1290
10/25/2012 15:00:00,147.21,147.52,146.62,147.21,2192
10/29/2012 15:00:00,146.97,147.33,146.27,146.97,645
10/30/2012 15:00:00,147.83,147.94,146.72,147.83,3429
10/31/2012 15:00:00,147.77,147.92,146.6,147.77,523
11/1/2012 15:00:00,147.35,147.4,145.96,147.35,1449
11/2/2012 15:00:00,147.31,147.7,146.82,147.31,1512
11/5/2012 15:00:00,145.97,146.97,145.38,145.97,950564736
11/6/2012 15:00:00,146.27,146.42,145.44,146.27,3549
11/7/2012 15:00:00,147.44,147.53,146.33,147.44,1276
11/8/2012 15:00:00,146.57,146.58,145.19,146.57,3553
11/9/2012 15:00:00,146.41,146.41,145.36,146.41,2982
11/12/2012 15:00:00,145.71,146.66,145.44,145.71,2764
11/13/2012 15:00:00,146.17,146.41,145.67,146.17,346330976
11/14/2012 15:00:00,146.62,146.76,145.53,146.62,2888
11/19/2012 15:00:00,145.73,146.56,144.99,145.73,907
11/20/2012 15:00:00,145.56,146.69,144.9,145.56,408
11/21/2012 15:00:00,145.73,145.78,144.95,145.73,3510
11/22/2012 15:00:00,146.22,146.34,145.44,146.22,1176
11/23/2012 15:00:00,146.35,146.41,145.36,146.35,3349
11/26/2012 15:00:00,147.23,147.35,146.31,147.23,3993
11/27/2012 15:00:00,145.96,147.11,145.58,145.96,292567712
11/28/2012 15:00:00,144.3,145.73,142.76,144.3,4093
11/29/2012 15:00:00,144.91,144.98,143.54,144.91,3700
11/30/2012 15:00:00,143.89,145.11,143.04,143.89,3366
12/3/2012 15:00:00,143.69,144.36,142.84,143.69,344698880
12/4/2012 15:00:00,143.56,143.56,142.34,143.56,3869
12/5/2012 15:00:00,144.11,144.14,142.86,144.11,483438144
12/6/2012 15:00:00,144.57,144.81,144,144.57,2599
12/7/2012 15:00:00,144.74,144.91,143.87,144.74,3240
12/10/2012 15:00:00,144.75,145.18,143.86,144.75,763954752
12/11/2012 15:00:00,145.23,145.41,144.15,145.23,60786840
12/12/2012 15:00:00,145.46,145.77,144.43,145.46,772679616
12/13/2012 15:00:00,144.77,145.22,143.89,144.77,105534648
12/14/2012 15:00:00,144.83,144.95,143.86,144.83,1189
12/17/2012 15:00:00,145.01,145.41,144.35,145.01,2472
12/18/2012 15:00:00,144.55,145.64,143.44,144.55,1024
12/19/2012 15:00:00,143.62,144.8,142.62,143.62,1026
12/20/2012 15:00:00,142.46,143.3,141.66,142.46,44
12/21/2012 15:00:00,142.68,143.26,142.12,142.68,685
12/26/2012 15:00:00,143.33,143.33,142.41,143.33,#N/A
12/27/2012 15:00:00,143.81,144,143.14,143.81,1719
12/28/2012 15:00:00,145,145,143.82,145,623285824
1/2/2013 15:00:00,146.24,146.73,145.09,146.24,2161
1/3/2013 15:00:00,143.33,143.33,142.41,143.33,1990
1/4/2013 15:00:00,148.56,148.72,147.74,148.56,1677
1/7/2013 15:00:00,147.55,149.04,147.27,147.55,3581
1/8/2013 15:00:00,147.27,148,146.76,147.27,963
1/9/2013 15:00:00,146.03,147.79,145.51,146.03,115
1/10/2013 15:00:00,144.48,146.41,143.64,144.48,411
1/11/2013 15:00:00,144.07,145.35,143.73,144.07,26
1/15/2013 15:00:00,146.95,146.95,146.06,146.95,418
1/16/2013 15:00:00,147.19,147.19,146.32,147.19,1569
1/17/2013 15:00:00,146.58,147.63,146.35,146.58,11
1/18/2013 15:00:00,149.05,149.05,147.14,149.05,3491
1/21/2013 15:00:00,148.23,149.45,147.87,148.23,3435
1/23/2013 15:00:00,147.91,148.86,146.79,147.91,2649
1/25/2013 15:00:00,148.19,148.58,147.29,148.19,182400288
1/28/2013 15:00:00,147.33,148.55,146.16,147.33,2913
1/29/2013 15:00:00,148.29,148.29,147.62,148.29,10824015
1/30/2013 15:00:00,148.39,148.81,147.77,148.39,1222
1/31/2013 15:00:00,147.51,148.2,146.97,147.51,2658
2/1/2013 15:00:00,147.92,148.9,147.55,147.92,4008
2/4/2013 15:00:00,148.51,149.09,147.88,148.51,1796
2/5/2013 15:00:00,148.34,148.49,147.37,148.34,353224960
2/6/2013 15:00:00,149.09,149.47,148.61,149.09,388
2/7/2013 15:00:00,149.05,149.65,148.84,149.05,1791
2/8/2013 15:00:00,148.84,150.03,148.62,148.84,#N/A
2/11/2013 15:00:00,149.12,149.63,148.97,149.12,593897216
2/12/2013 15:00:00,150.93,151.02,149.03,150.93,1438
2/13/2013 15:00:00,151.56,151.86,150.86,151.56,3003
2/14/2013 15:00:00,151.58,152.16,151.17,151.58,28722262
2/15/2013 15:00:00,152.13,152.21,151.41,152.13,72518360
2/18/2013 15:00:00,151.9,152.85,151.62,151.9,1155
2/19/2013 15:00:00,151.19,152.09,150.42,151.19,105670848
2/20/2013 15:00:00,152.3,152.4,151.49,152.3,784136832
2/21/2013 15:00:00,152.57,153,151.7,152.57,319388960
2/22/2013 15:00:00,152.8,152.92,151.98,152.8,43735800
2/25/2013 15:00:00,153.93,154.21,152.96,153.93,1458
2/26/2013 15:00:00,153.36,154.21,152.92,153.36,4070
2/27/2013 15:00:00,155.49,155.75,153.92,155.49,1004955328
2/28/2013 15:00:00,157.64,157.93,156.23,157.64,804831616
3/1/2013 15:00:00,158.73,159.08,157.5,158.73,659907904
3/4/2013 15:00:00,157.43,159.28,157.05,157.43,529
3/5/2013 15:00:00,157.97,158.66,157.36,157.97,124829424
3/6/2013 15:00:00,160.75,161.17,158.41,160.75,192668672
3/7/2013 15:00:00,161.62,161.62,160.45,161.62,578472128
3/8/2013 15:00:00,162.58,163.57,161.79,162.58,246966336
3/13/2013 15:00:00,160.55,161.95,159.77,160.55,3120
3/14/2013 15:00:00,158.64,160.41,157.56,158.64,172531200
3/15/2013 15:00:00,159.6,161.3,159.3,159.6,99074048
3/18/2013 15:00:00,159.68,160.36,158.86,159.68,#N/A
3/19/2013 15:00:00,159.86,160.81,159.75,159.86,916468736
3/20/2013 15:00:00,160.13,160.57,159.33,160.13,1512809472
3/21/2013 15:00:00,159.49,160.95,158.79,159.49,1595344896
3/22/2013 15:00:00,156.58,159.81,156.15,156.58,492195840
3/25/2013 15:00:00,158.49,158.98,157.71,158.49,279069184
3/26/2013 15:00:00,160.27,160.91,158.36,160.27,168953344
3/27/2013 15:00:00,162.81,162.81,160.74,162.81,1518776832
3/28/2013 15:00:00,162.64,162.93,161.37,162.64,1537009664
4/1/2013 15:00:00,162.6,163.21,162.19,162.6,92563968
4/2/2013 15:00:00,163.41,163.41,162.58,163.41,#N/A
4/3/2013 15:00:00,164.53,164.53,162.95,164.53,1759244800
4/4/2013 15:00:00,162.48,164,162.48,162.48,#N/A
4/5/2013 15:00:00,162.18,163.29,161.7,162.18,#N/A
4/8/2013 15:00:00,161.78,162.68,160.65,161.78,#N/A
4/9/2013 15:00:00,161.87,162.68,161.1,161.87,#N/A
4/10/2013 15:00:00,161.05,162.16,160.39,161.05,#N/A
4/11/2013 15:00:00,162.57,162.57,161.19,162.57,#N/A
4/12/2013 15:00:00,162.94,163.58,162.54,162.94,#N/A
4/15/2013 15:00:00,161.71,162.61,161.48,161.71,#N/A
4/16/2013 15:00:00,163.67,163.67,160.28,163.67,#N/A
4/17/2013 15:00:00,165.11,165.19,163.77,165.11,#N/A
4/18/2013 15:00:00,165.74,165.74,164.37,165.74,94557696
4/19/2013 15:00:00,165.25,166.37,164.84,165.25,247232000
4/22/2013 15:00:00,165.43,166.48,164.7,165.43,#N/A
4/23/2013 15:00:00,165.11,165.81,164.96,165.11,#N/A
4/24/2013 15:00:00,166.3,166.36,165.28,166.3,#N/A
4/25/2013 15:00:00,165.14,166.13,163.92,165.14,427053056
4/26/2013 15:00:00,164.35,165.25,164.35,164.35,#N/A
4/29/2013 15:00:00,165.1,165.1,164.42,165.1,#N/A
4/30/2013 15:00:00,166.91,166.91,164.24,166.91,280900608
